"diary_date","collector","debt_id","portfolio_id","action_type","action_detail","rpc","promise_type","promise_date","promise_amt"
"2023-02-20 08:30:18","Tyeisha","15060187.B","1733","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:31:06","Nicola","15060779.B","1734","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 08:31:54","Tyeisha","15060322.B","1733","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:33:25","Sarah","15059581.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:33:34","Juliette","15060943.B","1735","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 08:35:01","Sarah","15059591.B","1723","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 08:35:10","Nicola","15060778.B","1734","contact","DIA - Debtor disputing debt - incorrect amount","","","","0.00"
"2023-02-20 08:35:54","Shanaz","15060506.B","1729","contact","P2PSP - Small payments via installment","","once","2023-02-24","300.00"
"2023-02-20 08:36:23","Tyeisha","15060361.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:37:34","Sarah","15059605.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:38:37","Tyeisha","15060425.B","1733","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 08:39:22","Juliette","15060947.B","1735","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:40:31","Tyeisha","15060432.B","1733","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 08:41:58","Juliette","15060950.B","1735","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-20 08:42:13","Sarah","15060232.B","1723","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 08:42:25","Shanaz","15060523.B","1729","contact","CRW - Client Requested Withdrawal","","","","0.00"
"2023-02-20 08:43:27","Tyeisha","15060606.B","1733","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:44:06","Sarah","15060251.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:44:27","Shanaz","15060524.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 08:45:08","Tyeisha","15060670.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:46:26","Shanaz","15060793.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 08:47:47","Nicola","15060764.B","1734","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:49:16","Damian","15060977.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:49:36","Sarah","15060244.B","1723","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 08:50:13","Juliette","15060957.B","1735","contact","DIA - Debtor disputing debt - incorrect amount","","","","0.00"
"2023-02-20 08:51:04","Tyeisha","15060744.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:51:12","Sarah","15060257.B","1723",,,"","","","0.00"
"2023-02-20 08:51:47","Juliette","15060969.B","1735","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:52:30","Tyeisha","15060758.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:52:48","Juliette","15060941.B","1735","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:53:24","Brandi","15059528.B","1728","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-20 08:53:30","Damian","15060736.B","1731","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 08:53:58","Sarah","15060266.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:54:48","Shanaz","15060791.B","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 08:55:41","Juliette","15060968.B","1735","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-20 08:55:47","Shanaz","15060578.B","1729","contact","CRW - Client Requested Withdrawal","","","","0.00"
"2023-02-20 08:55:57","Tyeisha","15060773.B","1733","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:56:23","Brandi","15060972.B","1728","attempt","USO - Automated Response - Unit Switched off","","","","0.00"
"2023-02-20 08:56:57","Shanaz","15060536.B","1729","contact","DSC - Debtor Settled on Compromise Offer","RPC","","","0.00"
"2023-02-20 08:56:59","Juliette","15060131.B","1735","attempt","WR - Answered - wrong number","","","","0.00"
"2023-02-20 08:57:09","Brandi","15060954.B","1728",,,"","","","0.00"
"2023-02-20 08:57:26","Sarah","15060269.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:57:28","Sarah","15060267.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:58:21","Sarah","15060273.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 08:59:19","Tyeisha","15060780.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 08:59:39","Brandi","15060971.B","1728",,,"","","","0.00"
"2023-02-20 09:01:28","Tyeisha","15060783.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:01:47","Shanaz","15060499.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:03:10","Sarah","15060293.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:04:01","Tyeisha","15060795.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:04:15","Shanaz","15060659.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:05:33","Tyeisha","15060816.B","1733","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:06:19","Damian","15060749.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:06:48","Tyeisha","15060876.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:07:42","Sarah","15059581.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-27","2000.00"
"2023-02-20 09:10:17","Brandi","15059520.B","1728",,,"","","","0.00"
"2023-02-20 09:10:37","Sarah","15060330.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:11:02","Shanaz","15060377.B","1729","contact","PDP - Payment to be made - Direct Payment & Credit Advices","RPC","","","0.00"
"2023-02-20 09:12:07","Tyeisha","15060887.B","1733","contact","IM - Incoming Message","","","","0.00"
"2023-02-20 09:12:12","Sarah","15060837.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:13:45","Sarah","15060301.B","1723","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:13:45","Tyeisha","15060889.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:15:07","Brandi","15060952.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:15:14","Sarah","15060349.B","1723","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 09:15:19","Sarah","15060350.B","1723","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 09:17:35","Damian","15060710.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:17:39","Shanaz","15060705.B","1729","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-20 09:18:10","Sarah","15060338.B","1723","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 09:21:14","Shanaz","15060756.B","1729","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-20 09:22:29","Tyeisha","15060890.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:24:26","Shanaz","15060538.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:25:28","Tyeisha","15060893.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:26:05","Shanaz","15060527.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:26:31","Sarah","15059600.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-27","300.00"
"2023-02-20 09:26:34","Sarah","15059601.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-27","300.00"
"2023-02-20 09:27:02","Damian","15060700.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:27:08","Damian","15060720.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:29:17","Damian","15060724.B","1731","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 09:30:18","Tyeisha","15060898.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:30:47","Tyeisha","15060899.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:31:49","Sarah","15060360.B","1723",,,"","","","0.00"
"2023-02-20 09:34:22","Tyeisha","15060900.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:35:52","Tyeisha","15060901.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:37:04","Sarah","15060334.B","1723","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-20 09:37:33","Shanaz","15060856.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:39:39","Shanaz","15060522.B","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 09:41:32","Shanaz","15060418.B","1729","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-20 09:42:40","Damian","15060727.B","1731","contact","NPMB - Debtor unable to make payment - medical bills","","","","0.00"
"2023-02-20 09:42:41","Sarah","15060406.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:42:46","Sarah","15060400.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:45:57","Brandi","15059533.B","1728","contact","DIA - Debtor disputing debt - incorrect amount","","","","0.00"
"2023-02-20 09:47:39","Tyeisha","15060902.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:48:15","Tyeisha","15060903.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:49:19","Sarah","15060514.B","1723",,,"","","","0.00"
"2023-02-20 09:50:12","Sarah","15060517.B","1723",,,"","","","0.00"
"2023-02-20 09:50:22","Tyeisha","15060905.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:50:35","Brandi","15060962.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:52:41","Sarah","15060546.B","1723","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-20 09:52:44","Sarah","15060549.B","1723","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-20 09:52:45","Tyeisha","15060904.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:53:34","Tyeisha","15060906.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:54:35","Tyeisha","15060916.B","1733","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 09:55:19","Sarah","15060489.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 09:57:26","Damian","15060731.B","1731","contact","P2PSP - Small payments via installment","","","","0.00"
"2023-02-20 09:58:29","Damian","15060735.B","1731","contact","P2PSP - Small payments via installment","","","","0.00"
"2023-02-20 09:59:40","Sarah","15060632.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:02:27","Sarah","15060442.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-24","200.00"
"2023-02-20 10:08:04","Damian","15060648.B","1731","correspondence","DL - Demand Letter issued","","","","0.00"
"2023-02-20 10:09:47","Sarah","15060359.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:12:04","Brandi","15060219.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:12:40","Shanaz","15060578.B","1729","contact","CRW - Client Requested Withdrawal","","","","0.00"
"2023-02-20 10:12:55","Damian","15060754.B","1731","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 10:15:39","Brandi","15060964.B","1728","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 10:17:04","Sarah","15060658.B","1723","contact","COA - Compromise Offer Accepted","RPC","once","2023-03-21","2200.00"
"2023-02-20 10:17:50","Sarah","15060333.B","1723","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 10:19:21","Damian","15060769.B","1731","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-20 10:19:43","Brandi","15060965.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:29:07","Brandi","15060955.B","1728",,,"","","","0.00"
"2023-02-20 10:31:39","Damian","15060782.B","1731","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:31:40","Sarah","15060269.B","1723","contact","COA - Compromise Offer Accepted","RPC","once","2023-02-25","5000.00"
"2023-02-20 10:31:48","Sarah","15060267.B","1723","contact","COA - Compromise Offer Accepted","RPC","once","2023-02-24","5000.00"
"2023-02-20 10:32:09","Damian","15060786.B","1731","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-20 10:34:07","Damian","15060908.B","1731","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:34:23","Damian","15060909.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 10:34:55","Damian","15060913.B","1731","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 10:35:17","Damian","15060678.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 10:35:26","Damian","15060678.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 10:35:32","Damian","15060678.B","1731","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 10:37:06","Brandi","15060602.B","1728","attempt","ACB - Automated Response - All circuits busy","","","","0.00"
"2023-02-20 10:41:19","Sarah","15060629.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:42:58","Brandi","15060961.B","1728","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 10:45:49","Sarah","15060347.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-24","100.00"
"2023-02-20 10:57:31","Brandi","15060956.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 10:57:34","Sarah","15060272.B","1723",,,"","","","0.00"
"2023-02-20 11:02:40","Brandi","15060959.B","1728","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 11:04:59","Sarah","15060704.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-24","50.00"
"2023-02-20 11:06:01","Sarah","15060688.B","1723","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 11:10:35","Sarah","15060682.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 11:11:21","Sarah","15060669.B","1723","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 11:11:47","Corrine","15059571.B","1722","contact","COA - Compromise Offer Accepted","RPC","","2023-03-20","783.69"
"2023-02-20 11:13:39","Sarah","15060663.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 11:14:50","Sarah","15060534.B","1723","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-20 11:16:42","Corrine","15060312.B","1722","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-20 11:18:52","Sarah","15060543.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-20","150.00"
"2023-02-20 11:22:58","Sarah","15060525.B","1723",,,"","","","0.00"
"2023-02-20 11:23:43","Sarah","15060520.B","1723",,,"","","","0.00"
"2023-02-20 11:24:15","Sarah","15059539.B","1723",,,"","","","0.00"
"2023-02-20 11:39:51","Corrine","15060979.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 11:43:00","Corrine","15060649.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 11:45:32","Corrine","15060459.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 11:57:20","Sarah","15060451.B","1723","contact","P2PSP - Small payments via installment","","once","2023-02-28","0.00"
"2023-02-20 12:00:59","Corrine","15060256.B","1722","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-20 12:02:05","Corrine","15060770.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:06:24","Brandi","15060958.B","1728","contact","COA - Compromise Offer Accepted","RPC","once","2023-03-15","0.00"
"2023-02-20 12:07:21","Brandi","15060927.B","1728","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 12:08:15","Brandi","15060929.B","1728","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 12:11:58","Corrine","15060424.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:13:41","Brandi","15060932.B","1728","attempt","ACB - Automated Response - All circuits busy","","","","0.00"
"2023-02-20 12:14:28","Brandi","15060928.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:17:39","Brandi","15060945.B","1728","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 12:23:01","Corrine","15060478.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:26:11","Corrine","15060612.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:26:20","Brandi","15060925.B","1728","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-20 12:32:14","Corrine","15060615.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:32:45","Brandi","15060940.B","1728","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-20 12:34:26","Corrine","15060363.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:37:25","Sarah","15060982.B","1723",,,"","","","0.00"
"2023-02-20 12:38:17","Corrine","15060311.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:39:33","Sarah","15060229.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:40:42","Corrine","15059579.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:41:27","Brandi","15060951.B","1728","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-20 12:43:38","Corrine","15060628.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:44:06","Brandi","15060936.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:46:05","Brandi","15060942.B","1728","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-20 12:47:01","Sarah","15060255.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:47:46","Corrine","15060617.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:48:19","Sarah","15060261.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:50:07","Brandi","15059607.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:50:51","Corrine","15060371.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:52:56","Sarah","15060331.B","1723","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-20 12:53:58","Corrine","15060291.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 12:54:58","Brandi","15060444.B","1728",,,"","","","0.00"
"2023-02-20 12:57:41","Brandi","15060967.B","1728","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:02:39","Corrine","15060535.B","1722","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-20 13:04:40","Corrine","15060291.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:05:05","Corrine","15060291.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:05:34","Corrine","15060274.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:06:10","Sarah","15060332.B","1723","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-20 13:07:38","Sarah","15060608.B","1723",,,"","","","0.00"
"2023-02-20 13:12:15","Sarah","15060644.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:12:54","Corrine","15060433.B","1722",,,"","","","0.00"
"2023-02-20 13:13:17","Sarah","15060693.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:14:02","Sarah","15060842.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:17:27","Sarah","15060544.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:27:01","Corrine","15060701.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:27:58","Sarah","15060375.B","1723",,,"","","","0.00"
"2023-02-20 13:34:03","Corrine","15060715.B","1722","contact","DUD - Debtor disputing debt- unaware of debt","RPC","","","0.00"
"2023-02-20 13:35:10","Sarah","15060560.B","1723","contact","COA - Compromise Offer Accepted","RPC","once","2023-03-06","1400.00"
"2023-02-20 13:36:06","Sarah","15060366.B","1723",,,"","","","0.00"
"2023-02-20 13:37:50","Corrine","15060737.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:38:48","Sarah","15060420.B","1723","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 13:39:45","Sarah","15060469.B","1723","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-20 13:41:35","Corrine","15060742.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:45:42","Sarah","15060475.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:46:50","Corrine","15059685.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:47:28","Sarah","15060476.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:52:53","Sarah","15060637.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:53:34","Corrine","15060675.B","1722","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-20 13:54:16","Sarah","15060685.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:54:30","Sarah","15060694.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:54:39","Sarah","15060668.B","1723","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 13:58:27","Corrine","15060570.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 14:09:26","Corrine","15060230.B","1722",,,"","","","0.00"
"2023-02-20 14:12:35","Corrine","15060196.B","1722","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-20 14:24:55","Sarah","15060485.B","1723",,,"","","","0.00"
"2023-02-20 16:04:52","Corrine","15060243.B","1722","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 16:05:09","Corrine","15060243.B","1722","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-20 16:05:18","Corrine","15060243.B","1722","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-21 06:59:06","Sarah","15060777.B","1723",,,"","","","0.00"
"2023-02-21 07:12:26","Sarah","15060748.B","1723",,,"","","","0.00"
"2023-02-21 08:10:10","Nicola","15060778.B","1734","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-21 09:31:17","Damian","15060673.B","1731","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-21 10:03:25","Brandi","15060936.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:10:53","Brandi","15060932.B","1728",,,"","","","0.00"
"2023-02-21 10:12:38","Brandi","15060929.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:17:14","Brandi","15060928.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:25:02","Brandi","15060927.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:30:30","Brandi","15060925.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:36:55","Brandi","15060922.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:39:19","Brandi","15060940.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:42:19","Brandi","15060942.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:44:09","Brandi","15060945.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:48:45","Brandi","15060948.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:49:05","Brandi","15060949.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:49:21","Brandi","15060952.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:50:08","Brandi","15060959.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:50:31","Brandi","15060962.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:50:45","Brandi","15060964.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:50:58","Brandi","15060965.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:51:22","Brandi","15060967.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 10:51:44","Brandi","15060972.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-21 11:37:30","Greg","15060976.B","1738",,,"","","","0.00"
"2023-02-21 11:41:55","Greg","15060140.B","1738",,,"","","","0.00"
"2023-02-21 11:51:15","Greg","15060195.B","1738",,,"","","","0.00"
"2023-02-21 11:59:26","Greg","15059552.B","1738",,,"","","","0.00"
"2023-02-21 11:59:34","Greg","15059552.B","1738",,,"","","","0.00"
"2023-02-21 11:59:39","Greg","15059552.B","1738",,,"","","","0.00"
"2023-02-21 12:23:36","Shanaz","15059583.B","1729","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-21 15:03:07","Sarah","15059580.B","1723","contact","COA - Compromise Offer Accepted","RPC","once","2023-03-23","1300.00"
"2023-02-21 15:15:36","Brandi","15059528.B","1728","correspondence","ES - Email Sent","","","","0.00"
"2023-02-22 08:22:18","Rashida","15060298.B","1730",,,"","","","0.00"
"2023-02-01 06:46:12","Corrine","15061838.G","1743","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 06:48:32","Corrine","15062535.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 06:50:14","Corrine","15061826.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 06:52:42","Corrine","15061261.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 06:54:48","Corrine","15063032.G","1743","attempt","NANV - No answer - No option for voicemail","","","","0.00"
